name,category,price,buttons,details
ev-vampire-blood-e-liquid-60ml,E-Liquids,$35.00,"0mg/ml, 3mg/ml, 6mg/ml","Previously known as Electric Vape Vampire Blood E-liquid | Flavor Profile: Strawberry, Guava, Jackfruit| Size: 60mL| VG/PG Ratio: 70/30| Vampire Blood by Electric Vape NZ puts an adventurous twist on the homely strawberry e juice blend with the sensational guava and luscious jack fruit. If you are a fan of fruit-flavoured e-juice, you must try this exclusive combination of the tastiest fruits on earth!| Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Electric Vape Vampire Blood E-liquid 

Flavor Profile: Strawberry, Guava, Jackfruit

Size: 60mL

VG/PG Ratio: 70/30| Vampire Blood by Electric Vape NZ puts an adventurous twist on the homely strawberry e juice blend with the sensational guava and luscious jack fruit. If you are a fan of fruit-flavoured e-juice, you must try this exclusive combination of the tastiest fruits on earth!

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
juicy-planet-earth-e-liquid-60ml,E-Liquids,$25.00,"0mg/ml, 3mg/ml, 6mg/ml","Previously known as Juicy Planet Earth E-Liquid.| Flavor Profile: Blackcurrant, Lemonade, Mint| Size: 60ml| VG/PG: 60/40| | PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.| | Burst your taste buds with an immensely flavourful blend of fresh lemonade and zesty blackcurrant, all muddled with a fresh crushed menthol hint. A perfect all day vape juice that will refresh your mind from the first puff to the last!| Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Juicy Planet Earth E-Liquid.

Flavor Profile: Blackcurrant, Lemonade, Mint

Size: 60ml

VG/PG: 60/40

PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.


| Burst your taste buds with an immensely flavourful blend of fresh lemonade and zesty blackcurrant, all muddled with a fresh crushed menthol hint. A perfect all day vape juice that will refresh your mind from the first puff to the last!

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
juicy-planet-jupiter-e-liquid-60ml,E-Liquids,$25.00,"0mg/ml, 3mg/ml, 6mg/ml","Previously known as Juicy Planet Jupiter E-liquid| Flavor Profile: Mango, Pineapple, Guava| Size: 60ml| VG/PG: 60/40| | PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.| | Indulge in your fantasies of going to a tropical planet with a delightful combination of ripe mangos, juicy pineapples and tangy guava. Whether you’re relaxing in a hammock or fighting off the winter freeze, this delectable vape juice will give you a vacation all year round!| Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Juicy Planet Jupiter E-liquid

Flavor Profile: Mango, Pineapple, Guava

Size: 60ml

VG/PG: 60/40

PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.


| Indulge in your fantasies of going to a tropical planet with a delightful combination of ripe mangos, juicy pineapples and tangy guava. Whether you’re relaxing in a hammock or fighting off the winter freeze, this delectable vape juice will give you a vacation all year round!

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
juicy-planet-mercury-e-liquid-60ml,E-Liquids,$25.00,"0mg/ml, 3mg/ml, 6mg/ml","Previously known as Juicy Planet Mercury E-liquid.| Flavor Profile: Passion fruit, Raspberry, Guava| Size: 60ml| VG/PG: 60/40| | PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.| | Dazzle your taste buds with an exotic mix of luscious passionfruit with bold, freshly picked raspberries and zesty, sweet guavas. A truly flavourful e juice to keep your summer vibes going all year round!| Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Juicy Planet Mercury E-liquid.

Flavor Profile: Passion fruit, Raspberry, Guava

Size: 60ml

VG/PG: 60/40

PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.


| Dazzle your taste buds with an exotic mix of luscious passionfruit with bold, freshly picked raspberries and zesty, sweet guavas. A truly flavourful e juice to keep your summer vibes going all year round!

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
juicy-planet-mars-e-liquid-60ml,E-Liquids,$25.00,"3mg/ml, 6mg/ml","Previously known as Juicy Planet Mars E-liquid.| Flavor Profile: Lychee, Strawberry, Kiwi| Size: 60ml| VG/PG: 60/40| | PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.| | Delight your mind with a delectable fruit bowl heaven of juicy sweet lychee, sun-kissed strawberries and freshly-picked ripe kiwis. The authentic tastes of these mouth-watering fruits will take turns smacking your palate, sure to make the taste buds pop!| Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Juicy Planet Mars E-liquid.

Flavor Profile: Lychee, Strawberry, Kiwi

Size: 60ml

VG/PG: 60/40

PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.


| Delight your mind with a delectable fruit bowl heaven of juicy sweet lychee, sun-kissed strawberries and freshly-picked ripe kiwis. The authentic tastes of these mouth-watering fruits will take turns smacking your palate, sure to make the taste buds pop!

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
lawless-greymouth-shade-e-liquid-120ml,E-Liquids,$60.00,"0mg/ml, 3mg/ml, 6mg/ml, 12mg/ml","Previously known as Lawless Greymouth Shade E-liquid.| Flavor Profile: Pineapple, Mango , Citrus| Size: 120ml| VG/PG: 55/45| | PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.| | Greymouth Shade E-liquid by Lawless is one of the best citrus, pineapple, and mango vape juice combinations on the market. The unusual blend of these exotic fruit flavours will make a delightful vape hit from inhale to exhale. You will be amazed at how it could feel just as real as biting into a fresh slice of pineapple and mango.| Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml - 12mg/ml| Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product.  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Lawless Greymouth Shade E-liquid.

Flavor Profile: Pineapple, Mango , Citrus

Size: 120ml

VG/PG: 55/45

PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.


| Greymouth Shade E-liquid by Lawless is one of the best citrus, pineapple, and mango vape juice combinations on the market. The unusual blend of these exotic fruit flavours will make a delightful vape hit from inhale to exhale. You will be amazed at how it could feel just as real as biting into a fresh slice of pineapple and mango.

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml - 12mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
lawless-lil-akl-e-liquid-120ml,E-Liquids,$60.00,"0mg/ml, 3mg/ml, 6mg/ml, 12mg/ml","Previously known as Lawless Lil AKL E-liquid.| Flavor Profile: Strawberry, Watermelon | Size: 120ml| VG/PG: 55/45| | PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.| | Lil AKL E-liquid by Lawless is a fan favourite flavour that delivers a great combination of juicy strawberries and watermelon. Treat yourself with the a delightful mouth-watering vape juice flavour, we guarantee you won't find such unique flavour anywhere else! | Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml - 12mg/ml| Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product.  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Lawless Lil AKL E-liquid.

Flavor Profile: Strawberry, Watermelon 

Size: 120ml

VG/PG: 55/45

PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.


| Lil AKL E-liquid by Lawless is a fan favourite flavour that delivers a great combination of juicy strawberries and watermelon. Treat yourself with the a delightful mouth-watering vape juice flavour, we guarantee you won't find such unique flavour anywhere else! 

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml - 12mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
lawless-lil-chilled-akl-e-liquid-120ml,E-Liquids,$60.00,"0mg/ml, 3mg/ml, 6mg/ml, 12mg/ml","Previously known as Lawless Lil Chilled AKL E-liquid.| Flavor Profile: Strawberry and Watermelon with Menthol| Size: 120ml| VG/PG: 70/30| PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.| Lawless Lil Chilled AKL premium e-liquids are designed with unbeatable precision and only the best e-juice ingredients. Each of the Lil Chilled AKL e-juice bottle is subjected to a ruthless quality control process. | Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml - 12mg/ml| Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product.  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Lawless Lil Chilled AKL E-liquid.

Flavor Profile: Strawberry and Watermelon with Menthol

Size: 120ml

VG/PG: 70/30

PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.


| Lawless Lil Chilled AKL premium e-liquids are designed with unbeatable precision and only the best e-juice ingredients. Each of the Lil Chilled AKL e-juice bottle is subjected to a ruthless quality control process. 

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml - 12mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
lawless-waiheke-wine-chilled-e-liquid-120ml,E-Liquids,$60.00,"3mg/ml, 6mg/ml, 12mg/ml","Previously known as Lawless Waiheke Wine Chilled E-Liquid.| Flavor Profile: Grape Candy, Grape Soda, Menthol| Size: 120ml| VG/PG: 70/30| | PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.| | Lawless Waiheke Wine Chilled has a spectacular blend of real grape flavour with a mixture of sugary grape soda served with a hit of ice-cold menthol. This unexpected flavour combination is very refreshing, giving you a smooth throat hit with an authentic minty intensity. | Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml - 12mg/ml| Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product.  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Lawless Waiheke Wine Chilled E-Liquid.

Flavor Profile: Grape Candy, Grape Soda, Menthol

Size: 120ml

VG/PG: 70/30

PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.


| Lawless Waiheke Wine Chilled has a spectacular blend of real grape flavour with a mixture of sugary grape soda served with a hit of ice-cold menthol. This unexpected flavour combination is very refreshing, giving you a smooth throat hit with an authentic minty intensity. 

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml - 12mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
lawless-waiheke-wine-e-liquid-120ml,E-Liquids,$60.00,"0mg/ml, 3mg/ml, 6mg/ml, 12mg/ml","Previously known as Lawless Waiheke Wine E-Liquid.| Flavor Profile: Grape Candy, Grape Soda| Size: 120ml| VG/PG: 55/45| | PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.| | Waiheke Wine E-liquid from Lawless is the ultimate grape vape flavour! It offers the perfect pure juicy purpleness of grape that feels like you're biting into a sharp sweet fresh grape. Waiheke Wine E-liquid will satisfy your sugar cravings for real!| Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml - 12mg/ml| Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product.  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Lawless Waiheke Wine E-Liquid.

Flavor Profile: Grape Candy, Grape Soda

Size: 120ml

VG/PG: 55/45

PLEASE NOTE: We are updating the name of our E-liquids to comply with the latest vaping regulations in New Zealand. Please note that while the packaging may appear different, the product ingredients remain unchanged.


| Waiheke Wine E-liquid from Lawless is the ultimate grape vape flavour! It offers the perfect pure juicy purpleness of grape that feels like you're biting into a sharp sweet fresh grape. Waiheke Wine E-liquid will satisfy your sugar cravings for real!

Nicotine Strength: 0mg/ml - 3mg/ml - 6mg/ml - 12mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
vapor-world-nutty-caramel-e-liquid-60ml,E-Liquids,$30.00,"3mg/ml, 6mg/ml","Previously known as Vapor World Nutty Caramel E-liquid | Flavor Profile: Nuts, Banana| Size: 60ml| VG/PG: 50/50| A combination of ripe banana with freshly baked nuts and sugary camarel will definitely fulfil your sweet tooth! You can now vape guilt-free and not worry about the calories!| Nicotine Strength: 3mg/ml - 6mg/ml  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Vapor World Nutty Caramel E-liquid 

Flavor Profile: Nuts, Banana

Size: 60ml

VG/PG: 50/50| A combination of ripe banana with freshly baked nuts and sugary camarel will definitely fulfil your sweet tooth! You can now vape guilt-free and not worry about the calories!

Nicotine Strength: 3mg/ml - 6mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
vapor-world-classic-tobacco-e-liquid-60ml,E-Liquids,$30.00,"3mg/ml, 6mg/ml","Previously known as Vapor World Classic Tobacco E-liquid.| Flavor Profile: Coco, Nut, Benson Flavour.| Size: 60ml| VG/PG: 50/50| Full of rich tobacco flavour and fine-tuned to mix tobacco with a pleasant caramel sensation. This is perfect for ex-smokers who wants to fulfil their cravings in vaping. | Nicotine Strength: 3mg/ml - 6mg/ml  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Vapor World Classic Tobacco E-liquid.

Flavor Profile: Coco, Nut, Benson Flavour.

Size: 60ml

VG/PG: 50/50| Full of rich tobacco flavour and fine-tuned to mix tobacco with a pleasant caramel sensation. This is perfect for ex-smokers who wants to fulfil their cravings in vaping. 

Nicotine Strength: 3mg/ml - 6mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
salty-world-blueberry-nicotine-salt-e-liquid-30ml,E-Liquids,$25.00,"0mg/ml, 11.4mg/ml, 22.80mg/ml","Flavors Profile: Blueberry| Size: 30ml| VG/PG: 50/50| Blueberry Nicsalt e liquid by Shosha Salty World features fresh blueberries picked off the bush! A very smooth and pleasant blueberry taste that will satisfy everyone’s cravings.| | Nicotine Concentration: 0mg/ml - 11.4mg/ml - 22.80mg/ml - 28.50mg/ml| | Caution: Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product. GET FREE SHIPPING ON ORDERS OVER $50.00.| Flavors Profile: Blueberry

Size: 30ml

VG/PG: 50/50| Blueberry Nicsalt e liquid by Shosha Salty World features fresh blueberries picked off the bush! A very smooth and pleasant blueberry taste that will satisfy everyone’s cravings.

Nicotine Concentration: 0mg/ml - 11.4mg/ml - 22.80mg/ml - 28.50mg/ml

Caution:

Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product."
vapor-world-tropical-rush-e-liquid-60ml,E-Liquids,$30.00,"3mg/ml, 6mg/ml","Previously known as Vapor World Tropical Rush E-liquid.| Flavor Profile: Peach, Lemon, Mango, Cream & Strawberry| Size: 60ml| VG/PG: 50/50| This is the perfect e-liquid with a delicious blend of mangoes, peaches, lemons, cream and strawberries. Vape this on a hot summer day to cool off and relax!| Nicotine Strength: 3mg/ml - 6mg/ml  GET FREE SHIPPING ON ORDERS OVER $50.00.| Previously known as Vapor World Tropical Rush E-liquid.

Flavor Profile: Peach, Lemon, Mango, Cream & Strawberry

Size: 60ml

VG/PG: 50/50| This is the perfect e-liquid with a delicious blend of mangoes, peaches, lemons, cream and strawberries. Vape this on a hot summer day to cool off and relax!

Nicotine Strength: 3mg/ml - 6mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
vapor-world-vanila-caramel-e-liquid-60ml,E-Liquids,$30.00,"3mg/ml, 6mg/ml","Flavor Profile: Vanilla Cream, Caramel| Size: 60ml| VG/PG: 50/50| The sweet blend of thick vanilla and sweet caramel makes this a perfect dessert vape. Give it a try after your meal and you will for sure enjoy it! | | Nicotine Strength: 3mg/ml - 6mg/ml| | Caution: Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product. GET FREE SHIPPING ON ORDERS OVER $50.00.| Flavor Profile: Vanilla Cream, Caramel

Size: 60ml

VG/PG: 50/50| The sweet blend of thick vanilla and sweet caramel makes this a perfect dessert vape. Give it a try after your meal and you will for sure enjoy it! 

Nicotine Strength: 3mg/ml - 6mg/ml

Caution:

Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product."
salty-world-citrus-nicotine-salt-e-liquid-30ml,E-Liquids,$25.00,"0mg/ml, 22.80mg/ml, 28.50mg/ml","Flavors Profile: Citrus| Size: 30ml| VG/PG: 50/50| Citrus Nicsalt E liquid Shosha Salty World is an infusion of tangy juicy citrus fruits blended with a subtle note of sour and sweet raspberries. This luscious and stimulating taste will surely satisfy any citrus lover’s cravings, seconds won’t be enough!| | Nicotine Concentration: 0mg/ml - 11.4mg/ml - 22.80mg/ml - 28.50mg/ml| | Caution: Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product. GET FREE SHIPPING ON ORDERS OVER $50.00.| Flavors Profile: Citrus

Size: 30ml

VG/PG: 50/50| Citrus Nicsalt E liquid Shosha Salty World is an infusion of tangy juicy citrus fruits blended with a subtle note of sour and sweet raspberries. This luscious and stimulating taste will surely satisfy any citrus lover’s cravings, seconds won’t be enough!

Nicotine Concentration: 0mg/ml - 11.4mg/ml - 22.80mg/ml - 28.50mg/ml

Caution:

Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product."
salty-world-grape-nicotine-salt-e-liquid-30ml,E-Liquids,$25.00,"0mg/ml, 11.4mg/ml, 22.80mg/ml, 28.50mg/ml","Flavors Profile: Grape| Size: 30ml| VG/PG: 50/50| Grape Nicsalt E Liquid by Shosha Salty World is a grape lover’s paradise. Sugary fresh grapes and a note fragrant red wine are perfectly intermingled, creating ultimate satisfaction with every puff. | | Nicotine Concentration: 0mg/ml - 11.4mg/ml - 22.80mg/ml - 28.50mg/ml| | Caution: Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product. GET FREE SHIPPING ON ORDERS OVER $50.00.| Flavors Profile: Grape

Size: 30ml

VG/PG: 50/50| Grape Nicsalt E Liquid by Shosha Salty World is a grape lover’s paradise. Sugary fresh grapes and a note fragrant red wine are perfectly intermingled, creating ultimate satisfaction with every puff. 

Nicotine Concentration: 0mg/ml - 11.4mg/ml - 22.80mg/ml - 28.50mg/ml

Caution:

Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product."
salty-world-latte-coffee-nicotine-salt-e-liquid-30ml,E-Liquids,$25.00,"0mg/ml, 11.4mg/ml, 22.80mg/ml, 28.50mg/ml","Flavors Profile: Latte Coffee| Size: 30ml| VG/PG: 50/50| Latte Coffee Nicsalt E Liquid by Shosha Salty World kicks off your day and savours your morning with a delicious blend of raw coffee beans, milk and caramel. Each puff will leave you the true feeling that you are sipping on your favourite brew.| | Nicotine Concentration: 0mg/ml - 11.4mg/ml - 22.80mg/ml - 28.50mg/ml| | Caution: Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product. GET FREE SHIPPING ON ORDERS OVER $50.00.| Flavors Profile: Latte Coffee

Size: 30ml

VG/PG: 50/50| Latte Coffee Nicsalt E Liquid by Shosha Salty World kicks off your day and savours your morning with a delicious blend of raw coffee beans, milk and caramel. Each puff will leave you the true feeling that you are sipping on your favourite brew.

Nicotine Concentration: 0mg/ml - 11.4mg/ml - 22.80mg/ml - 28.50mg/ml

Caution:

Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product."
salty-world-mango-nicotine-salt-e-liquid-30ml,E-Liquids,$25.00,"0mg/ml, 11.4mg/ml, 22.80mg/ml, 28.50mg/ml","Flavors Profile: Mango| Size: 30ml| VG/PG: 50/50| Mango Nicsalt E liquid by Shosha Salty World takes the ripest and juiciest of mangoes and smashes them into a delectable e juice for your vaping delight. Snag a bottle today and treat your taste buds to a delicious mango island getaway! | Nicotine Concentration: 0mg/ml - 11.4mg/ml - 22.80mg/ml - 28.50mg/ml  GET FREE SHIPPING ON ORDERS OVER $50.00.| Flavors Profile: Mango

Size: 30ml

VG/PG: 50/50| Mango Nicsalt E liquid by Shosha Salty World takes the ripest and juiciest of mangoes and smashes them into a delectable e juice for your vaping delight. Snag a bottle today and treat your taste buds to a delicious mango island getaway! 

Nicotine Concentration: 0mg/ml - 11.4mg/ml - 22.80mg/ml - 28.50mg/ml

Caution: Keep out of reach of children or pets. Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs. Do not swallow. If taken into the mouth, rinse mouth thoroughly. Contact 0800 POISON (0800 764 766) for advice if swallowed. Seek medical advice if you feel unwell after contact with the substance or use of this product."
